Timestamp,Machine_ID,Operator_ID,Operator_Experience_Months,Shift_Type,Engine_Hours,Fuel_Used_L,Load_Cycles,Load_Weight_tons,Max_Load_Capacity_tons,Load_Utilization_pct,Idling_Time_min,Operator_Shift_Hours,Continuous_Driving_min,Machine_Speed_kmph,Harsh_Braking_Events,Harsh_Acceleration_Events,Ground_Slope_deg,Machine_Tilt_deg,Weather_Condition,Visibility_m,Seatbelt_Status,Proximity_Hazard,Min_Obstacle_Distance_m,Safety_Alert_Triggered
2025-02-26 11:59:00,EXC106,OP1009,31,Night,2236.9,6.59,5,15.05,20,75.2,56.3,10.55,20.9,3.5,3,1,1.9,0.0,Clear,351.7,Unfastened,No,33.08,No
2025-02-26 12:01:00,EXC104,OP1008,123,Evening,1815.5,2.62,12,14.88,30,49.6,30.8,10.75,138.5,15.4,2,3,7.8,3.0,Clear,309.1,Fastened,No,48.88,No
2025-02-26 12:48:00,EXC102,OP1007,188,Morning,1624.9,7.05,9,15.67,40,39.2,45.2,3.72,56.9,36.8,0,1,3.4,3.7,Cloudy,178.3,Unfastened,No,30.2,No
2025-02-26 13:08:00,EXC107,OP1000,49,Evening,1909.8,1.32,10,6.2,40,15.5,66.6,6.23,106.2,3.8,1,3,6.1,3.3,Cloudy,185.0,Fastened,No,29.68,No
2025-02-26 13:11:00,EXC101,OP1000,49,Night,2227.3,1.98,12,21.57,50,43.1,62.9,7.58,82.6,36.9,4,2,3.1,6.2,Cloudy,155.5,Fastened,No,20.33,Yes
2025-02-26 13:19:00,EXC107,OP1009,31,Evening,1910.0,9.67,8,30.09,40,75.2,43.1,1.75,63.6,6.5,2,0,4.6,0.0,Cloudy,289.6,Unfastened,No,9.31,No
2025-02-26 13:30:00,EXC104,OP1012,120,Morning,1815.9,9.46,27,7.67,30,25.6,75.6,1.65,101.4,2.5,0,1,4.1,1.1,Cloudy,99.6,Unfastened,No,29.4,No
2025-02-26 13:36:00,EXC103,OP1011,108,Morning,1303.6,2.91,4,15.07,30,50.2,58.3,6.27,93.1,0.1,2,5,4.1,1.0,Rain,98.5,Unfastened,No,9.7,No
2025-02-26 13:58:00,EXC107,OP1002,126,Evening,1910.2,14.06,5,22.77,40,56.9,15.4,1.8,2.6,20.6,0,0,4.9,7.0,Cloudy,148.6,Fastened,No,47.32,No
2025-02-26 14:22:00,EXC104,OP1011,108,Evening,1816.2,6.13,15,10.13,30,33.8,53.6,10.42,122.6,30.7,3,1,3.8,2.6,Clear,376.9,Unfastened,No,46.71,No
2025-02-26 14:25:00,EXC107,OP1014,44,Morning,1911.6,9.1,10,35.4,40,88.5,10.0,1.48,134.9,17.2,4,3,5.8,3.6,Rain,107.6,Fastened,No,46.13,Yes
2025-02-26 14:32:00,EXC106,OP1013,89,Morning,2238.1,8.92,22,10.44,20,52.2,55.6,3.92,161.5,38.9,0,1,9.0,3.5,Clear,379.7,Unfastened,No,17.68,No
2025-02-26 14:59:00,EXC103,OP1011,108,Night,1304.1,5.54,1,29.98,30,99.9,63.7,6.26,176.7,4.1,1,0,9.7,7.0,Cloudy,187.2,Fastened,No,44.32,No
2025-02-26 15:07:00,EXC105,OP1007,188,Evening,1103.9,2.12,10,39.14,50,78.3,56.1,2.12,132.4,32.7,0,2,1.2,0.0,Rain,80.3,Fastened,No,23.01,No
2025-02-26 15:13:00,EXC102,OP1005,182,Night,1626.4,4.64,11,16.04,40,40.1,38.6,6.6,109.7,15.0,3,3,5.0,1.1,Clear,323.4,Fastened,Yes,2.86,No
2025-02-26 15:26:00,EXC100,OP1014,44,Morning,1933.7,3.77,24,16.58,20,82.9,30.2,2.15,126.0,27.9,1,2,2.9,6.4,Rain,117.4,Fastened,No,5.38,No
2025-02-26 15:27:00,EXC106,OP1003,234,Night,2238.4,6.32,11,13.89,20,69.5,70.8,3.61,31.7,14.4,0,0,1.7,0.0,Clear,248.1,Fastened,No,11.79,No
2025-02-26 15:30:00,EXC103,OP1010,201,Evening,1305.4,3.05,23,15.31,30,51.0,38.3,10.84,27.3,27.6,4,4,9.2,6.6,Fog,22.1,Fastened,No,8.4,Yes
2025-02-26 15:33:00,EXC100,OP1003,234,Evening,1933.9,8.7,2,5.66,20,28.3,7.4,9.87,97.5,33.3,3,3,8.8,11.3,Clear,349.7,Fastened,Yes,1.0,Yes
2025-02-26 15:34:00,EXC104,OP1012,120,Evening,1816.5,6.55,2,22.34,30,74.5,60.4,3.38,130.9,29.6,3,2,3.2,4.9,Cloudy,191.5,Fastened,Yes,1.0,Yes
2025-02-26 15:43:00,EXC102,OP1001,23,Evening,1627.7,6.22,25,34.37,40,85.9,8.6,4.8,107.1,36.4,1,1,8.5,9.1,Cloudy,155.2,Fastened,No,18.81,No
2025-02-26 16:16:00,EXC107,OP1002,126,Evening,1912.3,7.74,5,12.68,40,31.7,1.8,5.99,86.5,36.5,3,1,7.7,6.8,Clear,385.4,Fastened,No,20.87,No
2025-02-26 16:23:00,EXC101,OP1007,188,Evening,2228.2,8.96,15,21.03,50,42.1,37.9,7.44,88.5,20.6,1,0,2.0,0.0,Fog,27.0,Fastened,Yes,3.54,No
2025-02-26 16:32:00,EXC101,OP1008,123,Evening,2228.6,6.14,11,14.35,50,28.7,48.9,6.28,131.4,8.9,1,1,4.9,5.4,Clear,276.4,Fastened,No,27.52,No
2025-02-26 17:45:00,EXC106,OP1014,44,Morning,2238.8,6.41,12,15.36,20,76.8,13.1,7.7,53.1,36.4,4,0,7.7,8.0,Fog,18.3,Fastened,Yes,6.26,Yes
2025-02-26 18:29:00,EXC105,OP1002,126,Evening,1104.9,11.12,17,38.27,50,76.5,31.4,2.51,33.1,34.2,0,0,5.7,0.3,Cloudy,215.1,Fastened,No,19.14,No
2025-02-26 19:07:00,EXC100,OP1013,89,Morning,1934.8,1.57,8,16.61,20,83.0,7.8,1.06,147.2,25.9,4,1,20.2,19.4,Clear,296.7,Fastened,No,40.62,Yes
2025-02-26 19:14:00,EXC107,OP1007,188,Morning,1913.0,7.5,0,17.71,40,44.3,14.9,10.01,129.6,7.1,5,0,6.1,2.4,Clear,300.3,Fastened,No,13.42,Yes
2025-02-26 19:47:00,EXC107,OP1014,44,Evening,1914.2,3.09,19,46.0,40,115.0,69.7,9.89,84.4,6.3,3,1,2.7,1.0,Clear,223.2,Fastened,Yes,0.72,Yes
2025-02-26 19:48:00,EXC102,OP1014,44,Evening,1628.9,3.51,27,41.04,40,102.6,21.0,1.98,103.1,4.1,1,2,14.0,7.4,Cloudy,231.9,Fastened,No,22.87,No
2025-02-26 20:06:00,EXC102,OP1000,49,Night,1629.2,12.02,4,34.53,40,86.3,5.9,6.75,30.2,33.3,2,3,9.8,4.9,Fog,26.5,Unfastened,Yes,4.31,Yes
2025-02-26 20:23:00,EXC105,OP1009,31,Evening,1106.3,5.08,6,23.27,50,46.5,15.7,10.88,152.6,23.5,6,2,4.1,0.0,Clear,273.6,Unfastened,No,27.1,Yes
2025-02-26 20:48:00,EXC101,OP1006,172,Night,2230.0,5.67,20,40.79,50,81.6,56.2,4.3,84.1,36.5,3,4,4.8,0.5,Clear,387.2,Unfastened,Yes,3.07,Yes
2025-02-26 20:54:00,EXC104,OP1010,201,Morning,1817.0,13.7,12,8.05,30,26.8,87.7,1.08,140.5,1.7,4,1,3.0,0.0,Clear,294.8,Fastened,No,12.29,No
2025-02-26 21:18:00,EXC105,OP1005,182,Evening,1106.7,4.34,9,19.39,50,38.8,83.3,9.22,63.8,17.1,3,0,4.7,5.9,Clear,112.5,Unfastened,No,44.88,No
2025-02-26 21:44:00,EXC102,OP1004,176,Night,1630.2,7.84,18,7.65,40,19.1,27.2,8.41,167.1,37.1,2,4,8.1,5.4,Clear,144.9,Fastened,No,31.52,Yes
2025-02-26 22:02:00,EXC105,OP1011,108,Evening,1108.1,8.36,28,5.39,50,10.8,38.2,3.4,19.8,31.7,4,1,10.7,4.2,Clear,136.7,Unfastened,No,36.83,No
2025-02-26 22:07:00,EXC105,OP1002,126,Evening,1108.7,11.65,16,48.43,50,96.9,20.4,10.63,174.8,20.1,4,2,1.2,0.0,Rain,36.3,Fastened,Yes,2.42,No
2025-02-26 22:12:00,EXC104,OP1007,188,Morning,1817.8,1.73,3,24.97,30,83.2,36.4,11.89,133.9,34.1,5,3,3.6,0.0,Clear,170.1,Fastened,No,48.86,No
2025-02-26 22:18:00,EXC102,OP1000,49,Morning,1630.8,4.69,22,42.55,40,106.4,56.4,7.54,86.9,35.1,3,3,22.7,15.0,Cloudy,126.0,Fastened,No,47.8,Yes
2025-02-26 22:40:00,EXC106,OP1014,44,Night,2240.1,6.12,17,4.37,20,21.8,62.5,11.57,23.7,24.5,1,2,19.2,11.5,Rain,52.6,Unfastened,No,16.78,No
2025-02-26 22:40:00,EXC103,OP1010,201,Evening,1306.2,11.35,3,23.27,30,77.6,79.3,5.33,105.7,19.1,3,3,3.0,0.5,Clear,110.8,Fastened,No,7.84,No
2025-02-26 23:06:00,EXC100,OP1013,89,Morning,1935.1,3.45,13,19.47,20,97.4,26.6,5.64,12.4,22.0,2,0,3.6,1.0,Heavy_Rain,23.9,Fastened,No,39.25,No
2025-02-26 23:08:00,EXC103,OP1008,123,Evening,1307.2,10.15,17,3.98,30,13.3,59.8,2.43,114.8,28.8,2,3,17.2,5.4,Clear,108.1,Unfastened,No,29.16,Yes
2025-02-26 23:18:00,EXC100,OP1009,31,Morning,1935.2,1.53,19,23.0,20,115.0,18.6,1.54,9.2,38.9,1,1,3.0,5.2,Clear,157.6,Unfastened,No,35.53,No
2025-02-26 23:25:00,EXC102,OP1006,172,Evening,1631.4,12.31,19,10.81,40,27.0,20.4,11.01,16.2,38.1,2,0,9.6,8.1,Fog,9.5,Fastened,No,21.77,Yes
2025-02-26 23:38:00,EXC101,OP1005,182,Morning,2231.2,3.55,3,28.64,50,57.3,80.0,8.26,42.0,16.9,2,2,6.4,10.4,Clear,187.8,Fastened,No,33.51,No
2025-02-26 23:51:00,EXC101,OP1009,31,Night,2231.6,2.24,18,15.18,50,30.4,73.0,3.62,139.2,14.2,2,1,19.7,16.9,Cloudy,108.3,Fastened,Yes,6.97,Yes
2025-02-27 00:09:00,EXC107,OP1005,182,Evening,1914.4,2.61,18,29.14,40,72.9,74.3,10.13,146.9,25.5,5,3,6.8,9.4,Cloudy,116.4,Fastened,No,38.14,No
2025-02-27 00:14:00,EXC102,OP1008,123,Morning,1632.1,6.25,2,20.07,40,50.2,84.9,0.85,42.4,24.4,1,3,3.7,0.0,Clear,94.6,Fastened,No,24.91,No
2025-02-27 00:48:00,EXC106,OP1000,49,Morning,2240.6,3.32,6,12.43,20,62.2,40.2,11.39,82.6,30.8,3,3,7.5,5.0,Clear,129.9,Fastened,No,21.91,No
2025-02-27 00:53:00,EXC107,OP1007,188,Night,1914.5,4.31,6,16.71,40,41.8,43.8,8.57,14.5,10.1,0,0,3.9,2.3,Fog,13.2,Fastened,No,26.38,No
2025-02-27 01:37:00,EXC105,OP1003,234,Morning,1108.8,7.49,21,52.34,50,104.7,15.1,1.76,175.0,35.3,5,0,5.2,3.4,Fog,11.7,Unfastened,No,36.03,Yes
2025-02-27 01:37:00,EXC107,OP1004,176,Morning,1915.6,9.02,23,35.45,40,88.6,52.0,5.89,116.1,3.8,3,2,3.8,6.9,Clear,111.3,Fastened,Yes,1.05,Yes
2025-02-27 01:57:00,EXC104,OP1013,89,Evening,1818.6,2.53,16,11.33,30,37.8,76.7,7.43,142.6,32.2,2,3,16.3,8.3,Cloudy,68.3,Fastened,No,49.85,No
2025-02-27 01:59:00,EXC102,OP1006,172,Morning,1633.0,11.74,19,18.76,40,46.9,48.9,10.82,153.8,4.1,3,3,1.6,0.0,Clear,120.0,Unfastened,No,43.92,No
2025-02-27 02:02:00,EXC106,OP1004,176,Morning,2241.8,5.49,2,18.53,20,92.7,53.8,5.59,27.9,21.5,2,1,4.6,4.1,Heavy_Rain,15.7,Fastened,No,18.35,Yes
2025-02-27 02:02:00,EXC106,OP1006,172,Night,2242.8,2.98,23,8.4,20,42.0,87.8,9.59,54.1,8.8,3,4,6.9,5.1,Heavy_Rain,24.5,Fastened,No,39.82,No
2025-02-27 02:06:00,EXC106,OP1007,188,Morning,2244.0,2.0,15,7.45,20,37.2,73.6,6.17,158.1,37.8,5,1,0.8,1.9,Cloudy,66.0,Fastened,No,35.07,No
2025-02-27 02:10:00,EXC101,OP1008,123,Evening,2231.8,3.71,2,10.47,50,20.9,30.5,4.4,74.8,5.4,1,1,3.6,3.6,Heavy_Rain,21.1,Fastened,No,20.47,No
2025-02-27 02:15:00,EXC102,OP1012,120,Evening,1634.0,10.17,14,14.82,40,37.0,29.1,7.19,172.6,30.6,2,7,12.9,4.7,Clear,150.7,Fastened,No,32.99,Yes
2025-02-27 02:30:00,EXC104,OP1014,44,Night,1819.3,9.63,1,21.58,30,71.9,88.1,10.4,112.5,8.3,1,2,8.9,5.8,Cloudy,114.7,Fastened,No,19.34,No
2025-02-27 02:50:00,EXC107,OP1014,44,Night,1916.1,3.18,25,17.63,40,44.1,35.9,10.07,131.2,0.9,1,3,5.9,2.9,Cloudy,87.2,Fastened,No,16.61,No
2025-02-27 03:24:00,EXC107,OP1003,234,Morning,1917.3,1.72,14,5.38,40,13.5,36.1,4.19,92.0,2.9,1,1,6.5,3.9,Clear,127.5,Fastened,No,15.48,No
2025-02-27 03:33:00,EXC106,OP1011,108,Morning,2245.4,1.92,29,8.5,20,42.5,68.5,7.34,119.3,14.2,0,2,2.8,2.8,Clear,88.4,Unfastened,Yes,6.77,No
2025-02-27 04:11:00,EXC107,OP1012,120,Evening,1918.5,10.63,7,26.61,40,66.5,70.3,2.61,133.8,23.3,1,0,2.0,0.7,Clear,165.4,Fastened,No,19.37,No
2025-02-27 04:16:00,EXC102,OP1006,172,Evening,1634.5,1.2,21,30.96,40,77.4,52.0,0.53,4.6,37.7,1,1,3.0,0.6,Clear,128.9,Fastened,Yes,6.32,No
2025-02-27 04:33:00,EXC103,OP1004,176,Evening,1307.9,10.75,28,11.54,30,38.5,12.3,11.04,83.6,39.1,1,4,4.9,7.3,Clear,175.8,Fastened,Yes,6.05,Yes
2025-02-27 04:57:00,EXC105,OP1008,123,Night,1109.9,10.1,10,10.6,50,21.2,23.5,0.24,78.9,18.2,3,0,1.6,0.6,Clear,161.2,Fastened,No,12.83,No
2025-02-27 05:04:00,EXC107,OP1010,201,Evening,1919.8,8.13,17,17.92,40,44.8,48.1,10.03,27.1,14.7,1,4,3.9,0.0,Fog,12.2,Unfastened,Yes,4.53,Yes
2025-02-27 05:41:00,EXC104,OP1001,23,Morning,1820.1,14.4,22,12.51,30,41.7,77.5,11.22,141.2,37.8,3,4,8.1,4.7,Clear,170.0,Fastened,No,34.03,No
2025-02-27 05:43:00,EXC107,OP1001,23,Evening,1920.2,7.41,24,14.37,40,35.9,88.7,4.46,115.7,28.4,4,0,4.0,2.2,Cloudy,72.6,Unfastened,No,34.44,No
2025-02-27 05:56:00,EXC104,OP1008,123,Morning,1820.7,14.28,10,20.51,30,68.4,42.5,4.73,100.3,24.8,2,2,1.3,0.0,Clear,158.4,Fastened,Yes,6.15,No
2025-02-27 06:02:00,EXC103,OP1005,182,Evening,1308.3,4.66,4,20.37,30,67.9,67.5,11.43,160.4,12.1,8,3,0.3,0.0,Clear,358.6,Fastened,No,28.45,No
2025-02-27 06:23:00,EXC107,OP1000,49,Morning,1921.1,6.71,10,29.17,40,72.9,89.7,4.67,127.3,32.5,6,1,4.7,2.3,Clear,318.1,Fastened,No,8.04,No
2025-02-27 06:46:00,EXC101,OP1013,89,Evening,2232.5,11.46,26,36.57,50,73.1,63.5,0.42,50.9,3.2,1,2,9.7,4.1,Cloudy,110.9,Fastened,No,10.52,No
2025-02-27 06:50:00,EXC101,OP1008,123,Night,2232.8,4.86,24,9.37,50,18.7,3.5,0.06,90.5,36.8,2,3,7.7,4.2,Clear,284.3,Fastened,No,17.74,No
2025-02-27 07:10:00,EXC100,OP1003,234,Evening,1935.7,10.86,8,10.81,20,54.0,75.1,8.3,152.6,33.0,2,3,3.7,1.8,Clear,401.9,Fastened,No,9.28,No
2025-02-27 07:29:00,EXC101,OP1000,49,Night,2233.0,12.49,19,35.03,50,70.1,33.3,5.74,34.2,36.9,1,1,2.9,4.7,Clear,293.1,Unfastened,No,42.62,No
2025-02-27 08:16:00,EXC102,OP1002,126,Evening,1635.6,7.59,26,19.2,40,48.0,31.7,2.04,13.5,35.1,2,1,5.2,9.8,Rain,120.1,Unfastened,No,28.26,No
2025-02-27 08:53:00,EXC101,OP1011,108,Morning,2234.5,6.95,2,19.62,50,39.2,43.8,7.11,128.3,11.9,3,5,2.1,5.1,Clear,215.9,Fastened,Yes,5.84,No
2025-02-27 09:27:00,EXC103,OP1005,182,Morning,1308.8,6.84,0,15.88,30,52.9,42.6,11.02,25.3,3.5,2,1,2.5,0.9,Clear,170.1,Fastened,No,30.59,No
2025-02-27 09:29:00,EXC106,OP1007,188,Night,2246.5,10.07,28,15.78,20,78.9,4.6,11.33,65.6,30.8,2,0,8.0,8.7,Clear,358.8,Unfastened,No,9.52,No
2025-02-27 09:38:00,EXC107,OP1007,188,Morning,1922.0,10.72,3,21.42,40,53.6,9.8,9.58,144.0,13.3,2,4,5.5,2.1,Clear,348.8,Fastened,No,10.54,Yes
2025-02-27 09:51:00,EXC105,OP1001,23,Evening,1111.4,7.77,21,19.89,50,39.8,57.4,2.43,120.2,12.6,3,1,5.8,7.1,Heavy_Rain,30.8,Fastened,No,49.0,No
2025-02-27 09:56:00,EXC106,OP1008,123,Evening,2247.7,2.3,3,12.92,20,64.6,85.9,11.89,114.3,29.4,0,1,0.9,0.0,Clear,268.9,Fastened,No,28.41,No
2025-02-27 10:08:00,EXC107,OP1002,126,Evening,1923.2,7.66,4,26.93,40,67.3,31.6,9.88,131.3,1.5,1,1,19.7,15.0,Clear,286.1,Fastened,Yes,1.45,Yes
2025-02-27 10:39:00,EXC106,OP1008,123,Morning,2249.0,4.61,23,12.32,20,61.6,18.4,8.38,38.0,12.4,1,0,5.9,3.0,Heavy_Rain,40.2,Fastened,No,45.77,No
2025-02-27 10:45:00,EXC105,OP1002,126,Morning,1111.9,1.89,17,34.16,50,68.3,27.5,0.35,107.6,9.7,1,0,13.0,6.3,Cloudy,145.4,Unfastened,No,22.56,No
2025-02-27 10:49:00,EXC100,OP1009,31,Morning,1936.0,2.07,16,17.64,20,88.2,50.2,7.63,149.7,29.3,4,2,2.5,0.0,Clear,347.8,Fastened,No,15.17,No
2025-02-27 11:20:00,EXC101,OP1003,234,Morning,2235.7,7.45,4,55.4,50,110.8,23.7,2.12,75.0,35.5,0,2,5.2,6.0,Clear,336.0,Fastened,No,46.42,No
2025-02-27 11:45:00,EXC100,OP1005,182,Night,1936.5,8.3,14,22.2,20,111.0,8.9,7.72,32.3,2.2,1,0,8.0,1.2,Fog,27.8,Fastened,Yes,4.88,No
2025-02-27 11:52:00,EXC103,OP1009,31,Morning,1309.4,1.9,8,10.73,30,35.8,46.3,2.88,151.5,38.7,2,1,4.1,0.9,Clear,377.6,Fastened,Yes,0.88,No
2025-02-27 11:59:00,EXC101,OP1012,120,Morning,2236.6,8.79,26,43.88,50,87.8,25.4,2.12,151.6,38.2,4,3,2.3,3.4,Cloudy,208.7,Unfastened,No,13.42,Yes
2025-02-27 12:01:00,EXC104,OP1000,49,Evening,1820.8,3.74,6,18.46,30,61.5,45.7,6.66,98.8,32.3,2,4,2.4,3.9,Clear,239.7,Unfastened,No,47.24,No
2025-02-27 12:05:00,EXC107,OP1004,176,Evening,1924.1,5.4,4,35.39,40,88.5,81.4,2.31,166.7,27.8,2,1,8.6,2.6,Clear,359.4,Fastened,No,44.98,No
2025-02-27 12:22:00,EXC102,OP1008,123,Evening,1636.8,14.72,18,22.95,40,57.4,16.9,9.01,127.6,2.1,6,0,5.6,3.6,Clear,246.5,Fastened,No,49.29,No
2025-02-27 12:41:00,EXC100,OP1008,123,Night,1936.8,1.46,6,8.48,20,42.4,18.2,5.14,169.3,29.9,2,2,2.6,0.9,Clear,233.3,Fastened,No,24.31,No
2025-02-27 12:57:00,EXC101,OP1003,234,Morning,2237.1,10.19,8,23.45,50,46.9,44.5,7.0,92.4,36.5,2,3,12.6,8.9,Clear,290.2,Unfastened,No,38.45,No
2025-02-27 13:15:00,EXC106,OP1000,49,Morning,2249.5,9.81,5,17.76,20,88.8,85.0,1.39,81.0,27.1,1,2,4.0,0.6,Rain,90.4,Unfastened,Yes,2.12,Yes
2025-02-27 13:54:00,EXC101,OP1014,44,Evening,2237.9,3.07,25,23.97,50,47.9,89.8,8.29,57.0,34.7,2,1,3.0,5.0,Clear,174.8,Fastened,Yes,1.01,Yes
2025-02-27 14:51:00,EXC101,OP1010,201,Night,2238.5,8.96,27,35.04,50,70.1,86.2,4.24,169.3,6.2,0,8,8.0,7.0,Clear,324.9,Fastened,No,14.45,No
2025-02-27 14:56:00,EXC104,OP1001,23,Evening,1821.9,7.34,8,14.57,30,48.6,34.1,6.86,51.2,22.7,0,3,3.7,7.9,Clear,444.4,Fastened,No,40.62,No
2025-02-27 15:05:00,EXC107,OP1003,234,Night,1924.5,5.17,25,33.62,40,84.1,87.8,8.32,173.4,0.7,2,2,3.7,4.3,Cloudy,218.0,Fastened,No,45.08,No
2025-02-27 15:21:00,EXC104,OP1006,172,Morning,1823.0,14.53,5,25.65,30,85.5,10.7,10.74,111.1,20.8,0,5,4.1,0.0,Cloudy,140.5,Fastened,No,27.47,No
2025-02-27 16:02:00,EXC101,OP1009,31,Morning,2239.9,3.44,0,2.7,50,5.4,7.6,3.16,82.2,35.2,2,0,2.7,2.0,Cloudy,270.6,Fastened,No,40.82,No
2025-02-27 16:04:00,EXC100,OP1001,23,Evening,1937.0,1.14,4,18.42,20,92.1,75.7,5.47,18.6,21.3,0,2,7.7,5.9,Clear,378.1,Fastened,No,48.62,No
2025-02-27 16:06:00,EXC103,OP1008,123,Night,1310.6,10.49,17,33.44,30,111.5,59.7,9.4,73.6,36.0,0,4,7.1,1.5,Clear,405.2,Fastened,Yes,7.59,Yes
2025-02-27 16:12:00,EXC100,OP1012,120,Evening,1938.1,10.65,15,20.35,20,101.8,41.7,7.83,89.1,0.2,3,3,2.4,0.0,Heavy_Rain,51.6,Fastened,No,7.96,Yes
2025-02-27 16:21:00,EXC103,OP1007,188,Night,1311.1,4.0,27,9.61,30,32.0,89.6,1.16,98.7,1.7,1,0,18.5,17.2,Heavy_Rain,35.3,Fastened,No,9.63,Yes
2025-02-27 16:23:00,EXC107,OP1001,23,Evening,1925.9,2.44,12,2.35,40,5.9,34.3,1.01,82.2,4.7,1,1,8.1,5.0,Cloudy,177.8,Fastened,No,18.29,No
2025-02-27 16:31:00,EXC105,OP1009,31,Morning,1113.3,1.45,5,39.97,50,79.9,23.5,4.06,88.9,27.5,4,3,8.3,0.5,Clear,281.0,Fastened,No,19.84,No
2025-02-27 16:54:00,EXC105,OP1013,89,Evening,1113.4,1.9,24,12.73,50,25.5,28.5,8.09,127.0,39.1,7,5,2.9,3.8,Rain,80.1,Fastened,No,14.23,Yes
2025-02-27 16:55:00,EXC106,OP1001,23,Evening,2250.4,10.22,6,16.42,20,82.1,85.3,2.97,85.2,17.2,3,2,16.9,9.2,Rain,121.3,Fastened,Yes,6.41,Yes
2025-02-27 17:18:00,EXC102,OP1007,188,Morning,1637.4,7.71,9,20.64,40,51.6,30.2,9.32,112.1,10.7,5,3,12.2,8.3,Rain,84.0,Unfastened,Yes,7.11,Yes
2025-02-27 17:20:00,EXC102,OP1009,31,Evening,1638.7,9.41,3,42.75,40,106.9,69.8,8.22,27.5,9.1,5,1,1.9,6.8,Cloudy,191.9,Fastened,No,39.95,No
2025-02-27 17:20:00,EXC101,OP1011,108,Evening,2240.6,4.21,25,54.55,50,109.1,63.0,10.87,72.9,12.3,1,1,5.0,4.5,Rain,112.0,Fastened,No,31.33,No
2025-02-27 17:24:00,EXC103,OP1009,31,Evening,1311.9,14.93,11,16.38,30,54.6,67.9,11.41,147.8,13.6,2,2,7.8,4.4,Clear,393.6,Fastened,No,36.45,No
2025-02-27 17:29:00,EXC100,OP1010,201,Evening,1939.2,14.67,8,20.29,20,101.4,6.9,11.55,158.7,23.0,4,1,6.6,3.8,Cloudy,136.8,Fastened,No,42.43,No
2025-02-27 17:34:00,EXC107,OP1011,108,Night,1927.1,5.0,3,17.77,40,44.4,37.0,0.95,41.2,0.1,0,0,2.2,3.9,Rain,116.9,Fastened,No,49.97,No
2025-02-27 18:00:00,EXC105,OP1009,31,Evening,1113.5,1.01,27,17.63,50,35.3,57.9,8.07,158.4,19.0,6,4,10.5,8.3,Clear,304.8,Unfastened,No,41.37,Yes
2025-02-27 18:04:00,EXC105,OP1000,49,Morning,1113.8,10.06,27,57.19,50,114.4,43.0,8.25,37.0,29.0,3,3,11.3,8.3,Clear,272.4,Fastened,No,22.72,Yes
2025-02-27 18:11:00,EXC106,OP1011,108,Evening,2251.2,9.08,23,17.89,20,89.4,15.2,5.17,30.6,35.2,2,2,8.9,6.8,Clear,255.3,Fastened,No,33.6,No
2025-02-27 18:59:00,EXC104,OP1003,234,Evening,1823.8,12.57,24,16.87,30,56.2,12.3,11.34,101.0,13.4,3,0,4.9,4.2,Rain,88.9,Fastened,Yes,6.44,No
2025-02-27 19:05:00,EXC101,OP1012,120,Morning,2241.7,7.41,24,35.26,50,70.5,32.5,11.3,152.0,16.2,2,3,5.0,4.3,Clear,300.2,Fastened,No,19.47,No
2025-02-27 19:39:00,EXC102,OP1006,172,Evening,1639.1,11.53,23,35.08,40,87.7,65.8,4.43,98.0,13.5,4,1,3.8,8.3,Clear,327.4,Unfastened,No,42.87,No
2025-02-27 19:54:00,EXC107,OP1006,172,Morning,1928.3,4.21,18,20.32,40,50.8,50.7,9.19,40.3,23.4,2,4,5.9,1.3,Clear,290.8,Fastened,No,6.68,No
2025-02-27 20:02:00,EXC103,OP1014,44,Evening,1312.5,14.67,26,24.68,30,82.3,48.5,4.06,56.1,21.6,2,1,13.8,11.4,Clear,431.2,Fastened,No,43.18,No
2025-02-27 20:27:00,EXC104,OP1001,23,Morning,1824.3,7.4,12,30.93,30,103.1,69.7,9.53,28.9,34.5,1,2,21.9,16.1,Clear,385.1,Fastened,No,21.08,Yes
2025-02-27 20:43:00,EXC102,OP1007,188,Evening,1640.1,14.23,7,29.93,40,74.8,27.6,3.52,68.4,35.2,3,4,9.8,7.6,Clear,383.8,Fastened,No,28.7,No
2025-02-27 20:51:00,EXC101,OP1002,126,Evening,2242.0,1.64,13,32.12,50,64.2,68.6,2.41,42.2,33.6,2,0,15.6,12.8,Heavy_Rain,39.2,Fastened,No,44.34,No
2025-02-27 21:01:00,EXC103,OP1014,44,Morning,1313.5,3.9,7,22.44,30,74.8,33.5,0.69,140.7,31.9,3,1,5.6,5.7,Fog,8.7,Fastened,No,7.9,Yes
2025-02-27 21:01:00,EXC105,OP1007,188,Night,1114.6,1.3,3,4.82,50,9.6,66.8,11.64,157.3,19.6,4,2,16.7,11.3,Clear,59.9,Fastened,No,31.0,Yes
2025-02-27 21:04:00,EXC106,OP1005,182,Night,2252.2,9.04,8,8.25,20,41.2,56.4,1.02,107.2,32.0,1,1,7.1,2.8,Rain,44.0,Fastened,No,20.02,No
2025-02-27 21:14:00,EXC104,OP1011,108,Night,1825.4,4.58,13,20.38,30,67.9,62.7,7.79,121.7,36.2,3,5,2.6,0.0,Clear,211.7,Unfastened,No,24.98,Yes
2025-02-27 21:24:00,EXC100,OP1013,89,Morning,1940.7,10.31,24,20.33,20,101.7,58.3,10.57,138.6,6.4,3,2,5.1,4.2,Clear,178.4,Unfastened,Yes,1.94,Yes
